,Open,High,Low,Close,Volume,Dividends,Stock Splits,AdjClose,word_count,type_of_material,_id,abstract,lead_paragraph,snippet,headline.main,text,relevance_rank,keyword_counts,polarity,subjectivity,finbert-sentiment-score,finbert-bin,market_or_media
2020-10-30 04:00:00+00:00,83.37200164794922,84.06600189208984,80.07849884033203,80.80549621582031,99878000.0,0.0,0.0,80.80549621582031,,,,,,,,,,,,,,,market
2020-10-30 16:13:41+00:00,,,,,,,,,1161.0,News,nyt://article/12915540-88da-5a0a-9b30-4593a059370c,These companies have mastered spending big to stay Big Tech.,This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,These companies have mastered spending big to stay Big Tech.,Amazon and Google’s True Advantage,These companies have mastered spending big to stay Big Tech. This article is part of the On Tech newsletter. You can sign up here to receive it weekdays. These companies have mastered spending big to stay Big Tech. Amazon and Google’s True Advantage ,3.0,1.0,0.0699999999999999,0.21,0.0,0.0,media
2020-11-02 05:00:00+00:00,81.177001953125,82.91200256347656,80.71199798583984,81.21600341796875,44228000.0,0.0,0.0,81.21600341796875,,,,,,,,,,,,,,,market
2020-11-03 05:00:00+00:00,81.53800201416016,82.94999694824219,80.60549926757812,82.28299713134766,31432000.0,0.0,0.0,82.28299713134766,,,,,,,,,,,,,,,market
2020-11-03 18:42:22+00:00,,,,,,,,,1035.0,News,nyt://article/1eac1a8b-9073-5c1f-832c-065cba989ad3,"To battle false information, YouTube cut its recommendations to fringe channels and instead promoted major networks, especially Fox News.","After the 2016 election, engineers at YouTube went to work on changes to a YouTube algorithm that had become one of the world’s most influential lines of computer code.","To battle false information, YouTube cut its recommendations to fringe channels and instead promoted major networks, especially Fox News.",YouTube Cut Down Misinformation. Then It Boosted Fox News.,"To battle false information, YouTube cut its recommendations to fringe channels and instead promoted major networks, especially Fox News. After the 2016 election, engineers at YouTube went to work on changes to a YouTube algorithm that had become one of the world’s most influential lines of computer code. To battle false information, YouTube cut its recommendations to fringe channels and instead promoted major networks, especially Fox News. YouTube Cut Down Misinformation. Then It Boosted Fox News. ",2.0,0.0,-0.0413194444444444,0.6236111111111111,0.0,0.0,media
2020-11-04 05:00:00+00:00,85.27899932861328,88.50150299072266,85.1500015258789,87.2925033569336,71342000.0,0.0,0.0,87.2925033569336,,,,,,,,,,,,,,,market
2020-11-05 05:00:00+00:00,88.52249908447266,89.59100341796875,87.05149841308594,88.125,39758000.0,0.0,0.0,88.125,,,,,,,,,,,,,,,market
2020-11-06 05:00:00+00:00,87.56700134277344,88.42500305175781,86.83399963378906,87.98650360107422,28622000.0,0.0,0.0,87.98650360107422,,,,,,,,,,,,,,,market
2020-11-09 05:00:00+00:00,89.79900360107422,90.84449768066406,87.87750244140625,88.07099914550781,53440000.0,0.0,0.0,88.07099914550781,,,,,,,,,,,,,,,market
2020-11-10 05:00:00+00:00,86.4885025024414,87.96900177001953,85.80599975585938,86.88600158691406,43022000.0,0.0,0.0,86.88600158691406,,,,,,,,,,,,,,,market
2020-11-11 05:00:00+00:00,87.41999816894531,88.1449966430664,87.15299987792969,87.36150360107422,31838000.0,0.0,0.0,87.36150360107422,,,,,,,,,,,,,,,market
2020-11-12 05:00:00+00:00,87.0999984741211,88.2490005493164,86.89849853515625,87.14099884033203,26474000.0,0.0,0.0,87.14099884033203,,,,,,,,,,,,,,,market
2020-11-12 17:18:24+00:00,,,,,,,,,1124.0,News,nyt://article/d034e942-675e-5b9c-b847-ee21b2c3ea29,"Computers are no longer boring. This year, they’re everything.",This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,"Computers are no longer boring. This year, they’re everything.",2020’s Hot Gadget Is the Computer,"Computers are no longer boring. This year, they’re everything. This article is part of the On Tech newsletter. You can sign up here to receive it weekdays. Computers are no longer boring. This year, they’re everything. 2020’s Hot Gadget Is the Computer ",4.0,0.0,-0.5833333333333334,0.95,0.0,0.0,media
2020-11-13 05:00:00+00:00,87.4000015258789,88.85649871826172,86.79900360107422,88.61299896240234,29744000.0,0.0,0.0,88.61299896240234,,,,,,,,,,,,,,,market
2020-11-16 05:00:00+00:00,88.20700073242188,89.71700286865234,88.06649780273438,88.70149993896484,25468000.0,0.0,0.0,88.70149993896484,,,,,,,,,,,,,,,market
2020-11-17 05:00:00+00:00,88.39299774169922,88.85700225830078,87.97450256347656,88.08300018310547,21314000.0,0.0,0.0,88.08300018310547,,,,,,,,,,,,,,,market
2020-11-17 14:29:45+00:00,,,,,,,,,0.0,Video,nyt://video/99e855a0-bb31-5542-8cfd-305d00cd34c1,"The executives, who have now testified several times in recent years, faced new questions about how they handled the election.","The executives, who have now testified several times in recent years, faced new questions about how they handled the election.","The executives, who have now testified several times in recent years, faced new questions about how they handled the election.",Watch Full Video: Tech C.E.O.’s Testify Before the Senate,"The executives, who have now testified several times in recent years, faced new questions about how they handled the election. The executives, who have now testified several times in recent years, faced new questions about how they handled the election. The executives, who have now testified several times in recent years, faced new questions about how they handled the election. Watch Full Video: Tech C.E.O.’s Testify Before the Senate ",3.0,0.0,0.0759090909090909,0.2663636363636364,0.0,0.0,media
2020-11-18 05:00:00+00:00,87.83200073242188,88.25,86.92849731445312,87.03199768066406,20108000.0,0.0,0.0,87.03199768066406,,,,,,,,,,,,,,,market
2020-11-19 05:00:00+00:00,86.6614990234375,88.17449951171875,86.5009994506836,87.92849731445312,20106000.0,0.0,0.0,87.92849731445312,,,,,,,,,,,,,,,market
2020-11-20 05:00:00+00:00,88.0999984741211,88.41799926757812,86.75,86.81900024414062,27694000.0,0.0,0.0,86.81900024414062,,,,,,,,,,,,,,,market
2020-11-23 05:00:00+00:00,87.01100158691406,87.29949951171875,85.50900268554688,86.37799835205078,22530000.0,0.0,0.0,86.37799835205078,,,,,,,,,,,,,,,market
2020-11-24 05:00:00+00:00,86.375,88.3239974975586,86.0364990234375,88.19499969482422,27984000.0,0.0,0.0,88.19499969482422,,,,,,,,,,,,,,,market
2020-11-24 18:07:18+00:00,,,,,,,,,1116.0,News,nyt://article/e60fa55e-eb2d-525c-8dcd-de8a8aa50a65,"Video games are inching away from apps. Maybe every other industry can, too.",This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,"Video games are inching away from apps. Maybe every other industry can, too.",Imagine a World Without Apps,"Video games are inching away from apps. Maybe every other industry can, too. This article is part of the On Tech newsletter. You can sign up here to receive it weekdays. Video games are inching away from apps. Maybe every other industry can, too. Imagine a World Without Apps ",5.0,0.0,-0.125,0.375,0.0,0.0,media
2020-11-25 05:00:00+00:00,88.3905029296875,88.51899719238281,87.41799926757812,88.20649719238281,19600000.0,0.0,0.0,88.20649719238281,,,,,,,,,,,,,,,market
2020-11-27 05:00:00+00:00,88.22699737548828,89.85050201416016,88.22699737548828,89.35099792480469,14790000.0,0.0,0.0,89.35099792480469,,,,,,,,,,,,,,,market
2020-11-30 05:00:00+00:00,88.78250122070312,89.01699829101562,87.39199829101562,87.72000122070312,32418000.0,0.0,0.0,87.72000122070312,,,,,,,,,,,,,,,market
2020-12-01 05:00:00+00:00,88.33300018310547,91.08599853515624,88.15149688720703,89.76799774169922,37350000.0,0.0,0.0,89.76799774169922,,,,,,,,,,,,,,,market
2020-12-02 05:00:00+00:00,89.76799774169922,91.63700103759766,89.25849914550781,91.24849700927734,29424000.0,0.0,0.0,91.24849700927734,,,,,,,,,,,,,,,market
2020-12-03 01:16:45+00:00,,,,,,,,,556.0,News,nyt://article/62089daf-1f3e-5e5f-ac29-952bc0279a97,The workers were involved in labor organizing at the company and participated in walkouts last year.,"A federal agency said on Wednesday that Google had most likely violated labor law when it fired two employees who were involved in labor organizing, a spokesman for the agency said.",The workers were involved in labor organizing at the company and participated in walkouts last year.,Federal Labor Agency Says Google Wrongly Fired 2 Employees,"The workers were involved in labor organizing at the company and participated in walkouts last year. A federal agency said on Wednesday that Google had most likely violated labor law when it fired two employees who were involved in labor organizing, a spokesman for the agency said. The workers were involved in labor organizing at the company and participated in walkouts last year. Federal Labor Agency Says Google Wrongly Fired 2 Employees ",5.0,2.0,0.0,0.5066666666666666,-0.9633041024208068,-2.0,media
2020-12-03 05:00:00+00:00,91.0270004272461,92.19149780273438,90.8499984741211,91.09200286865234,24728000.0,0.0,0.0,91.09200286865234,,,,,,,,,,,,,,,market
2020-12-04 05:00:00+00:00,91.01100158691406,91.4749984741211,90.67949676513672,91.18800354003906,20544000.0,0.0,0.0,91.18800354003906,,,,,,,,,,,,,,,market
2020-12-04 17:51:09+00:00,,,,,,,,,1100.0,News,nyt://article/fd5f1a67-977e-5624-9c10-210cde888501,"The Netflix model is winning, and the entertainment industry may be changed forever.",This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,"The Netflix model is winning, and the entertainment industry may be changed forever.",Why ‘Wonder Woman’ at Home Matters,"The Netflix model is winning, and the entertainment industry may be changed forever. This article is part of the On Tech newsletter. You can sign up here to receive it weekdays. The Netflix model is winning, and the entertainment industry may be changed forever. Why ‘Wonder Woman’ at Home Matters ",5.0,0.0,0.5,0.75,0.0,0.0,media
2020-12-07 05:00:00+00:00,90.77749633789062,91.4645004272461,90.1520004272461,90.85150146484376,22288000.0,0.0,0.0,90.85150146484376,,,,,,,,,,,,,,,market
2020-12-08 05:00:00+00:00,90.4260025024414,90.79850006103516,89.56400299072266,90.56649780273438,19936000.0,0.0,0.0,90.56649780273438,,,,,,,,,,,,,,,market
2020-12-09 05:00:00+00:00,90.51799774169922,91.4185028076172,88.0999984741211,88.89299774169922,31728000.0,0.0,0.0,88.89299774169922,,,,,,,,,,,,,,,market
2020-12-09 17:25:50+00:00,,,,,,,,,254.0,News,nyt://article/b87b72f3-0b5f-585c-b095-ccb765084ded,The company said that it was making the change because the deadline for recounts and audits of the election had passed.,"YouTube on Wednesday announced changes to how it handles videos about the 2020 presidential election, saying it would remove new videos that mislead people by claiming that widespread fraud or errors influenced the outcome of the election.",The company said that it was making the change because the deadline for recounts and audits of the election had passed.,YouTube is forbidding videos claiming widespread election fraud.,"The company said that it was making the change because the deadline for recounts and audits of the election had passed. YouTube on Wednesday announced changes to how it handles videos about the 2020 presidential election, saying it would remove new videos that mislead people by claiming that widespread fraud or errors influenced the outcome of the election. The company said that it was making the change because the deadline for recounts and audits of the election had passed. YouTube is forbidding videos claiming widespread election fraud. ",5.0,0.0,0.1363636363636363,0.4545454545454545,-0.6661678552627563,-1.0,media
2020-12-09 21:32:42+00:00,,,,,,,,,595.0,News,nyt://article/e4d64852-aa4e-5e6c-8190-f28939c1e431,"The researcher, one of the company’s best-known Black female employees, said she was fired last week.","Sundar Pichai, chief executive of Google’s parent company Alphabet, apologized for the departure of a prominent artificial intelligence researcher, whose exit has roiled the company’s work force and raised questions about its stated commitment to diversity and the responsible development of A.I. technology.","The researcher, one of the company’s best-known Black female employees, said she was fired last week.",Google Chief Apologizes for A.I. Researcher’s Dismissal,"The researcher, one of the company’s best-known Black female employees, said she was fired last week. Sundar Pichai, chief executive of Google’s parent company Alphabet, apologized for the departure of a prominent artificial intelligence researcher, whose exit has roiled the company’s work force and raised questions about its stated commitment to diversity and the responsible development of A.I. technology. The researcher, one of the company’s best-known Black female employees, said she was fired last week. Google Chief Apologizes for A.I. Researcher’s Dismissal ",1.0,2.0,-0.0259259259259259,0.4314814814814815,-0.9422807097434998,-2.0,media
2020-12-10 05:00:00+00:00,88.12999725341797,88.74949645996094,86.67649841308594,88.38249969482422,28688000.0,0.0,0.0,88.38249969482422,,,,,,,,,,,,,,,market
2020-12-11 05:00:00+00:00,88.0,88.8655014038086,87.63700103759766,88.73999786376953,18628000.0,0.0,0.0,88.73999786376953,,,,,,,,,,,,,,,market
2020-12-11 17:31:13+00:00,,,,,,,,,1200.0,News,nyt://article/a5385b89-2924-534e-ad77-5c52c51180cf,These Google and Apple apps work and aren’t stealing all your data. More people should use them.,This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,These Google and Apple apps work and aren’t stealing all your data. More people should use them.,Give Virus Alert Apps a Shot,These Google and Apple apps work and aren’t stealing all your data. More people should use them. This article is part of the On Tech newsletter. You can sign up here to receive it weekdays. These Google and Apple apps work and aren’t stealing all your data. More people should use them. Give Virus Alert Apps a Shot ,3.0,2.0,0.5,0.5,0.0,0.0,media
2020-12-14 05:00:00+00:00,88.53600311279297,89.48999786376953,87.45649719238281,87.61299896240234,33050000.0,0.0,0.0,87.61299896240234,,,,,,,,,,,,,,,market
2020-12-14 10:00:12+00:00,,,,,,,,,1409.0,News,nyt://article/062fd36b-55b7-52af-bd70-ba03930c9891,"As regulators seek ways to curb the company’s power, there is more focus on the vast index — hundreds of billions of web pages — behind its search engine.","OAKLAND, Calif. — In 2000, just two years after it was founded, Google reached a milestone that would lay the foundation for its dominance over the next 20 years: It became the world’s largest search engine, with an index of more than one billion web pages.","As regulators seek ways to curb the company’s power, there is more focus on the vast index — hundreds of billions of web pages — behind its search engine.",Google Dominates Thanks to an Unrivaled View of the Web,"As regulators seek ways to curb the company’s power, there is more focus on the vast index — hundreds of billions of web pages — behind its search engine. OAKLAND, Calif. — In 2000, just two years after it was founded, Google reached a milestone that would lay the foundation for its dominance over the next 20 years: It became the world’s largest search engine, with an index of more than one billion web pages. As regulators seek ways to curb the company’s power, there is more focus on the vast index — hundreds of billions of web pages — behind its search engine. Google Dominates Thanks to an Unrivaled View of the Web ",5.0,2.0,0.1,0.5666666666666668,0.0,0.0,media
2020-12-14 12:35:23+00:00,,,,,,,,,494.0,News,nyt://article/fc00a8ce-6d7f-5189-83dd-aa89c159fb30,"The tech giant’s popular services like Gmail, Hangouts, Meet and YouTube went offline, halting work across the globe.","Internet users worldwide received a jarring reminder on Monday about just how reliant they were on Google, when the Silicon Valley giant suffered a major outage for about an hour, sending many of its most popular services offline.","The tech giant’s popular services like Gmail, Hangouts, Meet and YouTube went offline, halting work across the globe.",Google’s apps crash in a worldwide outage.,"The tech giant’s popular services like Gmail, Hangouts, Meet and YouTube went offline, halting work across the globe. Internet users worldwide received a jarring reminder on Monday about just how reliant they were on Google, when the Silicon Valley giant suffered a major outage for about an hour, sending many of its most popular services offline. The tech giant’s popular services like Gmail, Hangouts, Meet and YouTube went offline, halting work across the globe. Google’s apps crash in a worldwide outage. ",3.0,2.0,0.3180555555555556,0.8000000000000002,-0.96215158700943,-2.0,media
2020-12-15 05:00:00+00:00,87.99299621582031,88.19999694824219,87.08350372314453,88.05400085449219,21352000.0,0.0,0.0,88.05400085449219,,,,,,,,,,,,,,,market
2020-12-16 05:00:00+00:00,88.45549774169922,88.45549774169922,87.4530029296875,87.8594970703125,24676000.0,0.0,0.0,87.8594970703125,,,,,,,,,,,,,,,market
2020-12-16 19:19:34+00:00,,,,,,,,,1378.0,News,nyt://article/1a121624-2517-5b8d-8235-b9fbc456b649,The suit focuses on the advertisements that generate a vast majority of the company’s profits.,"Ten state attorneys general on Wednesday accused Google of illegally abusing its monopoly over the technology that delivers ads online, adding to the company’s legal troubles with a case that strikes at the heart of its business.",The suit focuses on the advertisements that generate a vast majority of the company’s profits.,10 States Accuse Google of Abusing Monopoly in Online Ads,"The suit focuses on the advertisements that generate a vast majority of the company’s profits. Ten state attorneys general on Wednesday accused Google of illegally abusing its monopoly over the technology that delivers ads online, adding to the company’s legal troubles with a case that strikes at the heart of its business. The suit focuses on the advertisements that generate a vast majority of the company’s profits. 10 States Accuse Google of Abusing Monopoly in Online Ads ",1.0,2.0,-0.0416666666666666,0.5333333333333333,-0.8532841801643372,-1.0,media
2020-12-17 05:00:00+00:00,88.19650268554688,88.33550262451172,86.55750274658203,87.02549743652344,34880000.0,0.0,0.0,87.02549743652344,,,,,,,,,,,,,,,market
2020-12-17 12:50:29+00:00,,,,,,,,,1713.0,News,nyt://article/d12bf384-9f90-50c9-a506-760639df1438,Facebook’s slap at Apple shows Silicon Valley is feeling the regulatory heat.,"When Big Tech’s C.E.O.s are hauled before Congress and accused of amassing excessive power, the leaders from Apple, Facebook, Google and others have often tried to present a united front. But these companies are also competitors, and have recently taken to calling on regulators to go after each other.",Facebook’s slap at Apple shows Silicon Valley is feeling the regulatory heat.,Big Tech’s Circular Firing Squad,"Facebook’s slap at Apple shows Silicon Valley is feeling the regulatory heat. When Big Tech’s C.E.O.s are hauled before Congress and accused of amassing excessive power, the leaders from Apple, Facebook, Google and others have often tried to present a united front. But these companies are also competitors, and have recently taken to calling on regulators to go after each other. Facebook’s slap at Apple shows Silicon Valley is feeling the regulatory heat. Big Tech’s Circular Firing Squad ",4.0,1.0,-0.0625,0.3041666666666667,-0.7329632639884949,-1.0,media
2020-12-17 17:22:10+00:00,,,,,,,,,1144.0,News,nyt://article/cb9d5eab-1cbf-57b8-a8f0-807bc893302d,What the Microsoft case teaches us about antitrust and the power of Big Tech today.,This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,What the Microsoft case teaches us about antitrust and the power of Big Tech today.,Microsoft’s Lessons for Google,What the Microsoft case teaches us about antitrust and the power of Big Tech today. This article is part of the On Tech newsletter. You can sign up here to receive it weekdays. What the Microsoft case teaches us about antitrust and the power of Big Tech today. Microsoft’s Lessons for Google ,3.0,1.0,0.0,0.1,0.0,0.0,media
2020-12-17 17:55:37+00:00,,,,,,,,,1346.0,News,nyt://article/d8bf29ae-d72d-5a23-bb99-d366a53197c1,More than 30 states said that the company downplayed websites that let users search for information in specialized areas.,"More than 30 states added to Google’s mushrooming legal woes on Thursday, accusing the Silicon Valley titan of illegally arranging its search results to push out smaller rivals.",More than 30 states said that the company downplayed websites that let users search for information in specialized areas.,Google’s Legal Peril Grows in Face of Third Antitrust Suit,"More than 30 states said that the company downplayed websites that let users search for information in specialized areas. More than 30 states added to Google’s mushrooming legal woes on Thursday, accusing the Silicon Valley titan of illegally arranging its search results to push out smaller rivals. More than 30 states said that the company downplayed websites that let users search for information in specialized areas. Google’s Legal Peril Grows in Face of Third Antitrust Suit ",1.0,2.0,0.175,0.3625,-0.9636711478233336,-2.0,media
2020-12-18 05:00:00+00:00,87.30850219726562,87.41799926757812,85.75,86.31099700927734,85256000.0,0.0,0.0,86.31099700927734,,,,,,,,,,,,,,,market
2020-12-18 17:45:38+00:00,,,,,,,,,1273.0,News,nyt://article/6751705e-8a50-57b1-b139-2fc3ef7cf767,"As the power of Google, Apple and other tech giants grows, the companies should do more to explain how they work.","This is the last edition of On Tech for 2020. Thank you for reading, please be well and I’ll see you back here on Jan. 4.","As the power of Google, Apple and other tech giants grows, the companies should do more to explain how they work.",Big Tech Should Try Radical Candor,"As the power of Google, Apple and other tech giants grows, the companies should do more to explain how they work. This is the last edition of On Tech for 2020. Thank you for reading, please be well and I’ll see you back here on Jan. 4. As the power of Google, Apple and other tech giants grows, the companies should do more to explain how they work. Big Tech Should Try Radical Candor ",5.0,2.0,0.1071428571428571,0.2738095238095238,0.0,0.0,media
2020-12-21 05:00:00+00:00,85.45649719238281,86.8499984741211,84.69999694824219,86.72799682617188,33974000.0,0.0,0.0,86.72799682617188,,,,,,,,,,,,,,,market
2020-12-21 23:56:15+00:00,,,,,,,,,561.0,News,nyt://article/18952d0f-a173-5c9a-9e51-4ae4cebdb99c,"The company said people use its services because they choose to, not because they lack alternatives.","Google said on Monday that it had not used its multibillion-dollar deals with other large tech firms to protect its position as the dominant online search engine, in the company’s first formal rebuttal to the Justice Department’s accusations that those deals violated antitrust laws.","The company said people use its services because they choose to, not because they lack alternatives.",Google Denies Antitrust Claims in Early Response to U.S. Lawsuit,"The company said people use its services because they choose to, not because they lack alternatives. Google said on Monday that it had not used its multibillion-dollar deals with other large tech firms to protect its position as the dominant online search engine, in the company’s first formal rebuttal to the Justice Department’s accusations that those deals violated antitrust laws. The company said people use its services because they choose to, not because they lack alternatives. Google Denies Antitrust Claims in Early Response to U.S. Lawsuit ",5.0,2.0,0.1098214285714285,0.3592261904761905,-0.6747299432754517,-1.0,media
2020-12-22 05:00:00+00:00,86.46649932861328,86.63050079345703,85.28900146484375,86.01100158691406,20370000.0,0.0,0.0,86.01100158691406,,,,,,,,,,,,,,,market
2020-12-23 05:00:00+00:00,86.19650268554688,87.20549774169922,86.05999755859375,86.4114990234375,22974000.0,0.0,0.0,86.4114990234375,,,,,,,,,,,,,,,market
2020-12-24 05:00:00+00:00,86.44999694824219,87.12049865722656,86.21749877929688,86.70800018310547,9312000.0,0.0,0.0,86.70800018310547,,,,,,,,,,,,,,,market
2020-12-28 05:00:00+00:00,87.24549865722656,89.3499984741211,87.09100341796875,88.697998046875,27650000.0,0.0,0.0,88.697998046875,,,,,,,,,,,,,,,market
2020-12-29 05:00:00+00:00,89.36150360107422,89.42350006103516,87.75550079345703,87.88800048828125,19726000.0,0.0,0.0,87.88800048828125,,,,,,,,,,,,,,,market
2020-12-30 05:00:00+00:00,88.25,88.38800048828125,86.4000015258789,86.8125,21026000.0,0.0,0.0,86.8125,,,,,,,,,,,,,,,market
2020-12-31 05:00:00+00:00,86.8635025024414,87.875,86.80449676513672,87.63200378417969,21070000.0,0.0,0.0,87.63200378417969,,,,,,,,,,,,,,,market
2021-01-04 05:00:00+00:00,88.0,88.12449645996094,85.35700225830078,86.30650329589844,37324000.0,0.0,0.0,86.30650329589844,,,,,,,,,,,,,,,market
2021-01-04 11:00:08+00:00,,,,,,,,,1467.0,News,nyt://article/17654f45-8243-538c-9948-54d87606948d,"The creation of the union, a rarity in Silicon Valley, follows years of increasing outspokenness by Google workers. Executives have struggled to handle the change.","OAKLAND, Calif. — More than 400 Google engineers and other workers have formed a union, the group revealed on Monday, capping years of growing activism at one of the world’s largest companies and presenting a rare beachhead for labor organizers in staunchly anti-union Silicon Valley.","The creation of the union, a rarity in Silicon Valley, follows years of increasing outspokenness by Google workers. Executives have struggled to handle the change.","Hundreds of Google Employees Unionize, Culminating Years of Activism","The creation of the union, a rarity in Silicon Valley, follows years of increasing outspokenness by Google workers. Executives have struggled to handle the change. OAKLAND, Calif. — More than 400 Google engineers and other workers have formed a union, the group revealed on Monday, capping years of growing activism at one of the world’s largest companies and presenting a rare beachhead for labor organizers in staunchly anti-union Silicon Valley. The creation of the union, a rarity in Silicon Valley, follows years of increasing outspokenness by Google workers. Executives have struggled to handle the change. Hundreds of Google Employees Unionize, Culminating Years of Activism ",5.0,4.0,0.225,0.5916666666666667,-0.7757279276847839,-1.0,media
2021-01-04 11:05:56+00:00,,,,,,,,,1108.0,Op-Ed,nyt://article/caa1d4a3-4777-5e0b-b117-d7fada7fb52f,Our company’s motto used to be “Don’t be evil.” An organized work force will help us live up to it.,"On Nov. 1, 2018, at 11:10 a.m., some 20,000 Google employees, along with employees of Waymo, Verily and other Alphabet companies, stopped working and walked off the job in cities around the world. A week earlier, The New York Times reported that the company had paid tens of millions of dollars to two executives who had been accused of sexual misconduct toward our co-workers, staying silent about the alleged abuse and letting them walk away with no consequences.",Our company’s motto used to be “Don’t be evil.” An organized work force will help us live up to it.,We Built Google. This Is Not the Company We Want to Work For.,"Our company’s motto used to be “Don’t be evil.” An organized work force will help us live up to it. On Nov. 1, 2018, at 11:10 a.m., some 20,000 Google employees, along with employees of Waymo, Verily and other Alphabet companies, stopped working and walked off the job in cities around the world. A week earlier, The New York Times reported that the company had paid tens of millions of dollars to two executives who had been accused of sexual misconduct toward our co-workers, staying silent about the alleged abuse and letting them walk away with no consequences. Our company’s motto used to be “Don’t be evil.” An organized work force will help us live up to it. We Built Google. This Is Not the Company We Want to Work For. ",3.0,2.0,-0.1315909090909091,0.5362878787878789,-0.8530157208442688,-1.0,media
2021-01-05 05:00:00+00:00,86.25450134277344,87.34149932861328,85.84500122070312,87.00250244140625,20360000.0,0.0,0.0,87.00250244140625,,,,,,,,,,,,,,,market
2021-01-06 05:00:00+00:00,85.01300048828125,87.19850158691406,84.80500030517578,86.14399719238281,46588000.0,0.0,0.0,86.14399719238281,,,,,,,,,,,,,,,market
2021-01-06 19:55:09+00:00,,,,,,,,,903.0,News,nyt://article/549ceda8-f650-5904-aefb-951f94356414,"Russian hackers may have piggybacked on a tool developed by JetBrains, which is based in the Czech Republic, to gain access to federal government and private sector systems in the United States.","American intelligence agencies and private cybersecurity investigators are examining the role of a widely used software company, JetBrains, in the far-reaching Russian hacking of federal agencies, private corporations and United States infrastructure, according to officials and executives briefed on the inquiry.","Russian hackers may have piggybacked on a tool developed by JetBrains, which is based in the Czech Republic, to gain access to federal government and private sector systems in the United States.",Widely Used Software Company May Be Entry Point for Huge U.S. Hacking,"Russian hackers may have piggybacked on a tool developed by JetBrains, which is based in the Czech Republic, to gain access to federal government and private sector systems in the United States. American intelligence agencies and private cybersecurity investigators are examining the role of a widely used software company, JetBrains, in the far-reaching Russian hacking of federal agencies, private corporations and United States infrastructure, according to officials and executives briefed on the inquiry. Russian hackers may have piggybacked on a tool developed by JetBrains, which is based in the Czech Republic, to gain access to federal government and private sector systems in the United States. Widely Used Software Company May Be Entry Point for Huge U.S. Hacking ",3.0,0.0,0.0307692307692307,0.2923076923076922,0.0,0.0,media
2021-01-07 05:00:00+00:00,86.33799743652344,88.89099884033203,86.33799743652344,88.71700286865234,41936000.0,0.0,0.0,88.71700286865234,,,,,,,,,,,,,,,market
2021-01-08 05:00:00+00:00,88.85800170898438,89.96800231933594,88.06099700927734,89.8915023803711,35484000.0,0.0,0.0,89.8915023803711,,,,,,,,,,,,,,,market
2021-01-11 05:00:00+00:00,88.85099792480469,89.21900177001953,87.60700225830078,87.81449890136719,34796000.0,0.0,0.0,87.81449890136719,,,,,,,,,,,,,,,market
2021-01-12 05:00:00+00:00,87.26799774169922,88.3949966430664,85.81900024414062,86.87149810791016,29528000.0,0.0,0.0,86.87149810791016,,,,,,,,,,,,,,,market
2021-01-13 05:00:00+00:00,86.36599731445312,87.81950378417969,86.36599731445312,87.36250305175781,23432000.0,0.0,0.0,87.36250305175781,,,,,,,,,,,,,,,market
2021-01-14 05:00:00+00:00,87.44349670410156,88.37750244140625,86.30349731445312,86.5459976196289,29212000.0,0.0,0.0,86.5459976196289,,,,,,,,,,,,,,,market
2021-01-15 05:00:00+00:00,86.45099639892578,87.38099670410156,85.58550262451172,86.38099670410156,31444000.0,0.0,0.0,86.38099670410156,,,,,,,,,,,,,,,market
2021-01-19 05:00:00+00:00,87.1500015258789,90.19200134277344,86.6415023803711,89.22350311279297,41660000.0,0.0,0.0,89.22350311279297,,,,,,,,,,,,,,,market
2021-01-20 05:00:00+00:00,91.31849670410156,94.98600006103516,90.97550201416016,94.00350189208984,64152000.0,0.0,0.0,94.00350189208984,,,,,,,,,,,,,,,market
2021-01-21 05:00:00+00:00,94.68250274658205,96.60399627685548,93.97049713134766,94.2074966430664,58634000.0,0.0,0.0,94.2074966430664,,,,,,,,,,,,,,,market
2021-01-22 01:43:24+00:00,,,,,,,,,556.0,News,nyt://article/dafbb483-76b5-5929-9966-6f59a645a3da,"Begun nearly a decade ago, Loon was one of the company’s high-profile, cutting-edge efforts. But it was difficult to turn into a business.","OAKLAND, Calif. — Google’s parent company Alphabet is shutting down Loon, a high-profile subsidiary spun out from its research labs that used high-altitude helium balloons to deliver cellular connectivity from the stratosphere.","Begun nearly a decade ago, Loon was one of the company’s high-profile, cutting-edge efforts. But it was difficult to turn into a business.",Google-Linked Balloon Project to Provide Cell Service Will Close,"Begun nearly a decade ago, Loon was one of the company’s high-profile, cutting-edge efforts. But it was difficult to turn into a business. OAKLAND, Calif. — Google’s parent company Alphabet is shutting down Loon, a high-profile subsidiary spun out from its research labs that used high-altitude helium balloons to deliver cellular connectivity from the stratosphere. Begun nearly a decade ago, Loon was one of the company’s high-profile, cutting-edge efforts. But it was difficult to turn into a business. Google-Linked Balloon Project to Provide Cell Service Will Close ",4.0,1.0,-0.1911111111111111,0.6177777777777778,0.0,0.0,media
